history_id,account_id,borrower_id,event_at,status,changed_by,source,recorded_at,snap_month,loan_type,dpd,risk_segment,outstanding_amount
HISTORY0021763,ACC0018478,BRW0003705,2026-02-28 16:26:35,WRITEOFF,AGT0000015,CALL,2026-02-27 21:43:02,2026-02,PERSONAL,120,LOW,186932.38
HISTORY0020083,ACC0007480,BRW0008197,2026-02-28 16:10:23,CLOSED,AGT0000065,CALL,2026-03-01 01:33:11,2026-02,CREDIT_CARD,5,LOW,551278.11
HISTORY0038721,ACC0025545,BRW0008851,2026-02-28 15:59:50,PAID,AGT0000015,FIELD,2026-02-27 20:57:09,2026-02,CONSUMER,1,HIGH,485553.62
HISTORY0029834,ACC0002907,BRW0009715,2026-02-28 15:57:52,WRITEOFF,AGT0000021,PAYMENT,2026-02-27 16:54:11,2026-02,CONSUMER,1,LOW,295978.48
HISTORY0013559,ACC0002868,BRW0002599,2026-02-28 15:55:16,PTP,AGT0000018,CALL,2026-02-27 23:35:48,2026-02,BNPL,45,NPA,402808.11
HISTORY0004352,ACC0016321,BRW0011321,2026-02-28 15:42:18,WRITEOFF,AGT0000003,PAYMENT,2026-02-28 17:44:15,2026-02,BNPL,1,LOW,471918.85
HISTORY0022227,ACC0018823,BRW0008773,2026-02-28 15:29:06,PAID,AGT0000025,CALL,2026-02-28 18:49:51,2026-02,CREDIT_CARD,1,MEDIUM,82527.82
HISTORY0040227,ACC0015044,BRW0002565,2026-02-28 15:15:27,PAID,AGT0000028,PAYMENT,2026-02-28 07:50:09,2026-02,CREDIT_CARD,0,LOW,160500.16
HISTORY0011271,ACC0008218,BRW0000569,2026-02-28 15:12:53,WRITEOFF,AGT0000006,CALL,2026-03-01 10:19:32,2026-02,CONSUMER,120,HIGH,12142.59
HISTORY0053088,ACC0029899,BRW0009821,2026-02-28 15:01:26,CLOSED,AGT0000068,PAYMENT,2026-03-01 03:13:11,2026-02,CONSUMER,1,MEDIUM,126020.06
HISTORY0019031,ACC0001902,BRW0006107,2026-02-28 14:50:57,ACTIVE,AGT0000026,BATCH,2026-02-28 03:50:25,2026-02,PERSONAL,120,HIGH,563045.3
HISTORY0055717,ACC0023120,BRW0003964,2026-02-28 14:48:56,DELINQUENT,AGT0000069,PAYMENT,2026-02-28 04:54:00,2026-02,CREDIT_CARD,60,HIGH,527217.81
HISTORY0021518,ACC0009811,BRW0010172,2026-02-28 14:34:22,DELINQUENT,AGT0000095,CALL,2026-02-28 17:51:24,2026-02,AUTO,15,MEDIUM,500777.81
HISTORY0052916,ACC0004929,BRW0001914,2026-02-28 14:28:58,WRITEOFF,AGT0000054,PAYMENT,2026-02-27 17:25:34,2026-02,CREDIT_CARD,45,MEDIUM,382684.48
HISTORY0011730,ACC0019157,BRW0011789,2026-02-28 14:21:50,DELINQUENT,AGT0000015,CALL,2026-02-28 11:43:44,2026-02,PERSONAL,120,MEDIUM,646082.69
HISTORY0030826,ACC0022127,BRW0005916,2026-02-28 14:20:08,WRITEOFF,AGT0000060,BATCH,2026-03-01 03:45:59,2026-02,AUTO,5,NPA,176340.95
HISTORY0013672,ACC0001922,BRW0005490,2026-02-28 14:17:32,NPA,AGT0000086,CORE,2026-03-01 08:48:47,2026-02,BNPL,5,MEDIUM,70587.51
HISTORY0054221,ACC0019497,BRW0004219,2026-02-28 13:54:28,ACTIVE,AGT0000012,CORE,2026-02-27 23:41:36,2026-02,CONSUMER,1,NPA,165865.34
HISTORY0031302,ACC0019930,BRW0001826,2026-02-28 13:53:54,PTP,AGT0000094,FIELD,2026-02-27 19:38:45,2026-02,CONSUMER,15,LOW,662334.38
HISTORY0002623,ACC0026537,BRW0006582,2026-02-28 13:50:36,DELINQUENT,AGT0000082,CALL,2026-02-28 15:25:08,2026-02,CREDIT_CARD,75,LOW,413220.85
HISTORY0019043,ACC0024552,BRW0008898,2026-02-28 13:39:24,DELINQUENT,AGT0000094,PAYMENT,2026-02-28 14:31:52,2026-02,CREDIT_CARD,60,NPA,157646.35
HISTORY0050367,ACC0000191,BRW0009177,2026-02-28 13:34:09,WRITEOFF,AGT0000099,CALL,2026-03-01 05:23:18,2026-02,CREDIT_CARD,15,HIGH,656099.9
HISTORY0056939,ACC0010459,BRW0005623,2026-02-28 13:32:51,DELINQUENT,AGT0000040,CALL,2026-02-28 15:36:04,2026-02,PERSONAL,1,MEDIUM,17201.92
HISTORY0037781,ACC0001610,BRW0004695,2026-02-28 13:32:09,CLOSED,AGT0000066,CALL,2026-02-28 21:22:52,2026-02,AUTO,90,LOW,570322.06
HISTORY0015576,ACC0006296,BRW0005313,2026-02-28 13:27:52,PAID,AGT0000083,PAYMENT,2026-03-01 02:32:00,2026-02,CREDIT_CARD,180,MEDIUM,225196.14
HISTORY0001164,ACC0027387,BRW0004470,2026-02-28 13:25:15,PTP,AGT0000031,CALL,2026-02-28 10:48:06,2026-02,CREDIT_CARD,0,NPA,551828.17
HISTORY0006831,ACC0006584,BRW0007312,2026-02-28 13:25:13,CLOSED,AGT0000011,FIELD,2026-02-27 20:29:19,2026-02,BNPL,75,MEDIUM,488635.63
HISTORY0026183,ACC0027454,BRW0007183,2026-02-28 13:08:53,PTP,AGT0000055,CORE,2026-03-01 10:28:54,2026-02,AUTO,1,NPA,116250.53
HISTORY0023645,ACC0017642,BRW0009029,2026-02-28 13:07:45,ACTIVE,AGT0000050,BATCH,2026-03-01 08:48:15,2026-02,CONSUMER,15,NPA,333431.42
HISTORY0052192,ACC0010312,BRW0008389,2026-02-28 13:06:30,NPA,AGT0000061,CALL,2026-02-28 22:29:08,2026-02,BNPL,5,HIGH,439748.83
HISTORY0000894,ACC0029293,BRW0006471,2026-02-28 13:04:53,WRITEOFF,AGT0000003,PAYMENT,2026-02-28 06:07:38,2026-02,BNPL,1,HIGH,111932.21
HISTORY0057240,ACC0020933,BRW0007926,2026-02-28 12:58:31,WRITEOFF,AGT0000092,PAYMENT,2026-02-28 17:51:13,2026-02,CONSUMER,30,HIGH,150075.15
HISTORY0059803,ACC0017503,BRW0010434,2026-02-28 12:51:49,PAID,AGT0000041,BATCH,2026-02-28 14:20:43,2026-02,PERSONAL,30,MEDIUM,470448.39
HISTORY0007380,ACC0022712,BRW0006715,2026-02-28 12:37:08,NPA,AGT0000046,BATCH,2026-02-27 22:32:41,2026-02,CREDIT_CARD,5,MEDIUM,238061.33
HISTORY0010524,ACC0019469,BRW0011130,2026-02-28 12:22:24,WRITEOFF,AGT0000079,CORE,2026-02-27 16:06:53,2026-02,CONSUMER,0,MEDIUM,347609.04
HISTORY0009386,ACC0024894,BRW0011166,2026-02-28 12:21:24,ACTIVE,AGT0000055,BATCH,2026-02-28 18:04:41,2026-02,CONSUMER,75,HIGH,170787.4
HISTORY0003725,ACC0001909,BRW0006220,2026-02-28 12:19:35,DELINQUENT,AGT0000005,CORE,2026-03-01 00:35:41,2026-02,PERSONAL,120,NPA,614387.44
HISTORY0024058,ACC0006195,BRW0002238,2026-02-28 12:14:35,DELINQUENT,AGT0000040,FIELD,2026-03-01 04:39:02,2026-02,AUTO,15,LOW,517407.82
HISTORY0014371,ACC0027564,BRW0005212,2026-02-28 12:02:56,CLOSED,AGT0000053,PAYMENT,2026-02-27 20:08:35,2026-02,PERSONAL,5,NPA,227388.38
HISTORY0055088,ACC0021918,BRW0011134,2026-02-28 11:56:32,PAID,AGT0000025,CALL,2026-02-27 14:32:23,2026-02,CREDIT_CARD,45,NPA,522343.73
HISTORY0056824,ACC0005661,BRW0004144,2026-02-28 11:46:47,DELINQUENT,AGT0000089,CORE,2026-02-27 12:28:15,2026-02,CONSUMER,75,LOW,107068.64
HISTORY0052901,ACC0002482,BRW0004783,2026-02-28 11:43:23,PTP,AGT0000007,BATCH,2026-02-28 12:43:10,2026-02,BNPL,90,HIGH,675773.61
HISTORY0023796,ACC0004130,BRW0005244,2026-02-28 11:36:48,DELINQUENT,AGT0000045,FIELD,2026-02-27 18:27:37,2026-02,CREDIT_CARD,180,HIGH,124170.15
HISTORY0020142,ACC0006167,BRW0006930,2026-02-28 11:29:24,ACTIVE,AGT0000052,BATCH,2026-02-28 19:59:07,2026-02,BNPL,15,NPA,501543.55
HISTORY0032074,ACC0003695,BRW0003571,2026-02-28 11:26:21,DELINQUENT,AGT0000089,BATCH,2026-02-27 14:34:17,2026-02,PERSONAL,120,HIGH,118889.84
HISTORY0014247,ACC0006688,BRW0008439,2026-02-28 11:19:58,DELINQUENT,AGT0000058,PAYMENT,2026-02-28 11:21:00,2026-02,AUTO,45,NPA,154140.07
HISTORY0025994,ACC0023434,BRW0009138,2026-02-28 11:14:02,CLOSED,AGT0000073,PAYMENT,2026-03-01 02:44:30,2026-02,CREDIT_CARD,45,LOW,141306.38
HISTORY0059149,ACC0005036,BRW0007775,2026-02-28 11:12:12,WRITEOFF,AGT0000035,CORE,2026-02-27 16:25:26,2026-02,BNPL,90,LOW,340851.19
HISTORY0051926,ACC0018080,BRW0008905,2026-02-28 11:10:57,WRITEOFF,AGT0000047,CALL,2026-02-28 07:06:01,2026-02,AUTO,1,MEDIUM,179413.85
HISTORY0024535,ACC0018275,BRW0007894,2026-02-28 11:01:38,DELINQUENT,AGT0000088,CORE,2026-02-28 14:39:22,2026-02,CREDIT_CARD,45,MEDIUM,406982.13
HISTORY0000599,ACC0020367,BRW0011213,2026-02-28 10:56:12,WRITEOFF,AGT0000006,BATCH,2026-02-28 18:40:09,2026-02,AUTO,30,MEDIUM,153063.82
HISTORY0028645,ACC0007950,BRW0010548,2026-02-28 10:53:23,CLOSED,AGT0000016,BATCH,2026-02-27 21:36:02,2026-02,BNPL,30,NPA,137607.09
HISTORY0033371,ACC0016643,BRW0007385,2026-02-28 10:49:44,CLOSED,AGT0000052,FIELD,2026-02-27 18:33:35,2026-02,CONSUMER,120,HIGH,72798.54
HISTORY0057546,ACC0028317,BRW0000452,2026-02-28 10:47:52,PTP,AGT0000099,BATCH,2026-02-27 16:50:36,2026-02,AUTO,45,HIGH,557663.56
HISTORY0046339,ACC0027955,BRW0000782,2026-02-28 10:35:27,WRITEOFF,AGT0000015,CORE,2026-02-28 03:00:15,2026-02,PERSONAL,75,HIGH,593739.21
HISTORY0055990,ACC0004652,BRW0011624,2026-02-28 10:33:27,NPA,AGT0000090,BATCH,2026-02-28 02:31:46,2026-02,CONSUMER,15,HIGH,334835.05
HISTORY0001622,ACC0023819,BRW0011889,2026-02-28 10:28:33,DELINQUENT,AGT0000078,FIELD,2026-02-28 14:42:49,2026-02,PERSONAL,75,LOW,165672.14
HISTORY0055501,ACC0028728,BRW0011390,2026-02-28 10:25:34,PTP,AGT0000100,CORE,2026-02-28 16:53:46,2026-02,CONSUMER,45,HIGH,161330.12
HISTORY0047528,ACC0012785,BRW0007151,2026-02-28 10:03:30,DELINQUENT,AGT0000066,PAYMENT,2026-02-28 19:50:09,2026-02,CONSUMER,75,LOW,281323.61
HISTORY0024837,ACC0016797,BRW0000658,2026-02-28 10:01:27,ACTIVE,AGT0000050,CORE,2026-02-28 13:57:41,2026-02,CREDIT_CARD,0,MEDIUM,373101.18
HISTORY0018275,ACC0008564,BRW0002202,2026-02-28 09:47:18,WRITEOFF,AGT0000019,CALL,2026-03-01 01:58:33,2026-02,CREDIT_CARD,90,MEDIUM,75041.57
HISTORY0003526,ACC0001590,BRW0007546,2026-02-28 09:42:28,CLOSED,AGT0000009,BATCH,2026-02-28 02:29:51,2026-02,CONSUMER,30,NPA,602170.87
HISTORY0024398,ACC0027043,BRW0004381,2026-02-28 09:37:00,PTP,AGT0000005,BATCH,2026-02-27 12:31:00,2026-02,CREDIT_CARD,75,NPA,147810.55
HISTORY0040657,ACC0029665,BRW0001173,2026-02-28 09:35:47,DELINQUENT,AGT0000069,CALL,2026-02-28 10:07:10,2026-02,AUTO,45,NPA,181337.33
HISTORY0010567,ACC0001463,BRW0004765,2026-02-28 09:35:30,ACTIVE,AGT0000012,CORE,2026-02-28 05:24:24,2026-02,CONSUMER,0,NPA,683183.49
HISTORY0050283,ACC0013413,BRW0009296,2026-02-28 09:24:13,ACTIVE,AGT0000031,CORE,2026-02-27 09:36:43,2026-02,CONSUMER,120,HIGH,162742.79
HISTORY0048926,ACC0023999,BRW0001522,2026-02-28 09:19:17,DELINQUENT,AGT0000062,CORE,2026-02-28 19:06:41,2026-02,BNPL,45,NPA,434333.69
HISTORY0019692,ACC0019341,BRW0000508,2026-02-28 09:10:01,PTP,AGT0000019,PAYMENT,2026-02-28 23:25:44,2026-02,CREDIT_CARD,60,NPA,47079.54
HISTORY0014782,ACC0024595,BRW0009059,2026-02-28 09:08:55,DELINQUENT,AGT0000057,PAYMENT,2026-02-28 20:20:01,2026-02,AUTO,90,MEDIUM,439664.04
HISTORY0006715,ACC0008161,BRW0009146,2026-02-28 09:03:36,ACTIVE,AGT0000027,BATCH,2026-02-28 18:28:37,2026-02,AUTO,5,NPA,134897.27
HISTORY0042457,ACC0004365,BRW0008602,2026-02-28 08:57:09,PAID,AGT0000022,CORE,2026-02-28 09:13:17,2026-02,CREDIT_CARD,30,LOW,494653.25
HISTORY0057627,ACC0017945,BRW0009290,2026-02-28 08:52:04,PAID,AGT0000091,CALL,2026-02-28 19:53:11,2026-02,PERSONAL,5,LOW,122799.62
HISTORY0014386,ACC0018476,BRW0008093,2026-02-28 08:46:05,PAID,AGT0000080,CORE,2026-02-27 18:39:12,2026-02,BNPL,1,MEDIUM,469612.89
HISTORY0036323,ACC0029595,BRW0011862,2026-02-28 08:37:35,WRITEOFF,AGT0000055,BATCH,2026-02-27 18:42:39,2026-02,AUTO,60,HIGH,57682.77
HISTORY0000251,ACC0013615,BRW0009866,2026-02-28 08:36:31,NPA,AGT0000082,FIELD,2026-02-28 20:33:12,2026-02,CONSUMER,45,HIGH,612247.34
HISTORY0034869,ACC0014484,BRW0007845,2026-02-28 08:35:54,CLOSED,AGT0000045,CALL,2026-02-28 01:36:56,2026-02,AUTO,60,LOW,686344.2
HISTORY0015260,ACC0016814,BRW0005134,2026-02-28 08:28:16,NPA,AGT0000041,CORE,2026-02-28 14:48:29,2026-02,AUTO,60,HIGH,217543.39
HISTORY0029607,ACC0010204,BRW0009820,2026-02-28 08:23:09,DELINQUENT,AGT0000014,CALL,2026-02-28 04:08:51,2026-02,CONSUMER,90,MEDIUM,17288.25
HISTORY0041874,ACC0014619,BRW0007769,2026-02-28 08:16:54,WRITEOFF,AGT0000062,BATCH,2026-02-28 14:55:01,2026-02,CREDIT_CARD,180,MEDIUM,629232.95
HISTORY0020882,ACC0002285,BRW0007092,2026-02-28 08:11:18,NPA,AGT0000090,CALL,2026-02-28 23:29:50,2026-02,CONSUMER,0,LOW,224934.35
HISTORY0045312,ACC0011501,BRW0003343,2026-02-28 07:55:59,DELINQUENT,AGT0000067,CALL,2026-02-28 23:38:00,2026-02,CONSUMER,90,NPA,118851.72
HISTORY0005140,ACC0006142,BRW0009363,2026-02-28 07:53:56,PAID,AGT0000071,CORE,2026-02-28 23:51:52,2026-02,PERSONAL,0,HIGH,584265.31
HISTORY0049304,ACC0013936,BRW0007001,2026-02-28 07:52:05,PAID,AGT0000063,FIELD,2026-03-01 04:04:43,2026-02,BNPL,45,HIGH,9239.57
HISTORY0035174,ACC0005439,BRW0011609,2026-02-28 07:48:49,PAID,AGT0000018,BATCH,2026-02-27 12:24:17,2026-02,AUTO,15,MEDIUM,558045.52
HISTORY0059631,ACC0019846,BRW0001568,2026-02-28 07:44:24,NPA,AGT0000058,FIELD,2026-02-28 11:18:06,2026-02,BNPL,75,LOW,360604.88
HISTORY0013807,ACC0024988,BRW0003031,2026-02-28 07:28:48,NPA,AGT0000018,CALL,2026-02-28 03:00:01,2026-02,PERSONAL,180,HIGH,181746.96
HISTORY0014084,ACC0017884,BRW0007120,2026-02-28 07:20:13,WRITEOFF,AGT0000097,CALL,2026-02-28 02:48:38,2026-02,PERSONAL,75,NPA,608014.88
HISTORY0037265,ACC0026530,BRW0003480,2026-02-28 07:19:31,PAID,AGT0000038,FIELD,2026-02-27 13:59:24,2026-02,CONSUMER,120,HIGH,364248.56
HISTORY0052449,ACC0006033,BRW0007154,2026-02-28 07:03:29,PAID,AGT0000043,BATCH,2026-02-27 19:09:22,2026-02,PERSONAL,1,NPA,197308.23
HISTORY0041146,ACC0008556,BRW0001621,2026-02-28 06:56:03,WRITEOFF,AGT0000016,PAYMENT,2026-02-28 06:32:11,2026-02,AUTO,45,HIGH,19072.29
HISTORY0035324,ACC0013120,BRW0001438,2026-02-28 06:53:36,NPA,AGT0000028,PAYMENT,2026-03-01 04:07:53,2026-02,CONSUMER,15,HIGH,93582.17
HISTORY0047702,ACC0018888,BRW0011125,2026-02-28 06:26:39,PTP,AGT0000073,FIELD,2026-02-28 22:34:53,2026-02,CONSUMER,180,HIGH,243972.89
HISTORY0022554,ACC0019624,BRW0004126,2026-02-28 06:24:02,DELINQUENT,AGT0000088,PAYMENT,2026-02-27 07:54:57,2026-02,CONSUMER,5,NPA,676296.42
HISTORY0034323,ACC0015444,BRW0003596,2026-02-28 06:24:01,DELINQUENT,AGT0000015,BATCH,2026-02-28 21:07:56,2026-02,AUTO,90,NPA,695034.41
HISTORY0032820,ACC0007819,BRW0008853,2026-02-28 06:23:36,PTP,AGT0000027,CALL,2026-02-27 08:26:29,2026-02,PERSONAL,45,LOW,545911.03
HISTORY0028530,ACC0010214,BRW0004899,2026-02-28 06:13:21,DELINQUENT,AGT0000021,CALL,2026-02-28 07:51:05,2026-02,CREDIT_CARD,1,MEDIUM,671677.51
HISTORY0012976,ACC0006006,BRW0011517,2026-02-28 06:12:13,ACTIVE,AGT0000089,BATCH,2026-02-27 23:10:56,2026-02,CREDIT_CARD,75,LOW,230890.93
HISTORY0019906,ACC0016972,BRW0005642,2026-02-28 06:09:41,NPA,AGT0000020,CORE,2026-02-28 21:51:29,2026-02,CONSUMER,60,MEDIUM,134962.83
HISTORY0029112,ACC0015453,BRW0009980,2026-02-28 06:07:49,CLOSED,AGT0000012,CORE,2026-02-28 00:33:27,2026-02,AUTO,75,HIGH,144862.71
HISTORY0048456,ACC0026443,BRW0003448,2026-02-28 05:59:39,PAID,AGT0000009,BATCH,2026-02-28 22:27:56,2026-02,CONSUMER,15,MEDIUM,496225.78
HISTORY0007470,ACC0015094,BRW0006163,2026-02-28 05:57:11,CLOSED,AGT0000011,CORE,2026-03-01 05:40:14,2026-02,BNPL,45,LOW,61569.77
HISTORY0040464,ACC0028901,BRW0002308,2026-02-28 05:57:02,CLOSED,AGT0000068,FIELD,2026-02-27 08:30:16,2026-02,AUTO,45,NPA,166551.06
HISTORY0024727,ACC0024055,BRW0002439,2026-02-28 05:56:36,CLOSED,AGT0000035,PAYMENT,2026-02-28 23:00:40,2026-02,BNPL,15,HIGH,657708.4
HISTORY0039656,ACC0003804,BRW0005010,2026-02-28 05:53:08,PTP,AGT0000016,FIELD,2026-02-28 18:09:52,2026-02,CONSUMER,180,MEDIUM,170361.6
HISTORY0014347,ACC0004034,BRW0001689,2026-02-28 05:52:08,PTP,AGT0000077,PAYMENT,2026-02-28 22:13:06,2026-02,CONSUMER,15,LOW,520682.68
HISTORY0029612,ACC0004638,BRW0004567,2026-02-28 05:51:05,PTP,AGT0000058,PAYMENT,2026-02-27 12:30:00,2026-02,BNPL,0,HIGH,541315.64
HISTORY0011025,ACC0018461,BRW0002397,2026-02-28 05:49:41,PTP,AGT0000050,FIELD,2026-02-28 00:40:06,2026-02,CONSUMER,5,NPA,614941.62
HISTORY0055890,ACC0017308,BRW0010565,2026-02-28 05:39:20,PAID,AGT0000082,FIELD,2026-02-27 08:51:13,2026-02,BNPL,60,NPA,377116.4
HISTORY0019728,ACC0000615,BRW0003818,2026-02-28 05:27:49,CLOSED,AGT0000087,PAYMENT,2026-02-28 19:53:19,2026-02,BNPL,0,LOW,470796.64
HISTORY0008536,ACC0008579,BRW0009305,2026-02-28 05:14:52,PAID,AGT0000054,PAYMENT,2026-02-27 14:51:31,2026-02,BNPL,15,LOW,204844.76
HISTORY0047585,ACC0027069,BRW0001097,2026-02-28 05:12:02,NPA,AGT0000064,FIELD,2026-02-28 14:17:00,2026-02,PERSONAL,45,MEDIUM,36208.6
HISTORY0028415,ACC0006038,BRW0004266,2026-02-28 05:04:27,CLOSED,AGT0000042,FIELD,2026-02-28 01:39:59,2026-02,CREDIT_CARD,180,HIGH,251373.01
HISTORY0022133,ACC0001221,BRW0007173,2026-02-28 05:03:32,PTP,AGT0000087,FIELD,2026-02-27 22:37:28,2026-02,CREDIT_CARD,75,NPA,492479.83
HISTORY0046996,ACC0028396,BRW0002809,2026-02-28 05:03:08,DELINQUENT,AGT0000088,CORE,2026-02-28 02:24:37,2026-02,PERSONAL,180,LOW,423948.81
HISTORY0034333,ACC0006494,BRW0006550,2026-02-28 05:01:15,ACTIVE,AGT0000008,CALL,2026-02-28 07:50:37,2026-02,BNPL,30,HIGH,221458.77
HISTORY0001783,ACC0000234,BRW0011012,2026-02-28 04:57:10,NPA,AGT0000062,CALL,2026-02-28 08:12:18,2026-02,CONSUMER,1,MEDIUM,287109.27
HISTORY0026939,ACC0018688,BRW0008295,2026-02-28 04:51:54,DELINQUENT,AGT0000016,FIELD,2026-02-28 13:26:19,2026-02,AUTO,1,NPA,673561.07
HISTORY0052213,ACC0024875,BRW0003498,2026-02-28 04:51:22,ACTIVE,AGT0000068,CALL,2026-02-28 09:18:41,2026-02,BNPL,30,HIGH,342030.65
HISTORY0040801,ACC0015925,BRW0007279,2026-02-28 04:49:53,NPA,AGT0000009,CALL,2026-03-01 01:40:13,2026-02,CONSUMER,45,HIGH,474537.84
HISTORY0051734,ACC0016278,BRW0008067,2026-02-28 04:35:15,CLOSED,AGT0000022,BATCH,2026-02-28 19:38:05,2026-02,CONSUMER,120,MEDIUM,493506.19
HISTORY0003175,ACC0014142,BRW0004087,2026-02-28 04:31:32,PTP,AGT0000068,CORE,2026-02-27 07:08:35,2026-02,PERSONAL,30,MEDIUM,558978.53
HISTORY0025609,ACC0018965,BRW0001094,2026-02-28 04:30:18,PAID,AGT0000007,BATCH,2026-02-28 13:35:52,2026-02,AUTO,75,LOW,262759.27
HISTORY0046043,ACC0015038,BRW0010564,2026-02-28 04:20:59,DELINQUENT,AGT0000094,CORE,2026-03-01 04:05:46,2026-02,CONSUMER,15,HIGH,130795.98
HISTORY0052951,ACC0029285,BRW0005995,2026-02-28 04:14:40,ACTIVE,AGT0000019,CORE,2026-02-27 18:24:24,2026-02,AUTO,120,HIGH,203768.59
HISTORY0036306,ACC0018242,BRW0001824,2026-02-28 04:11:16,NPA,AGT0000032,FIELD,2026-02-27 20:11:34,2026-02,BNPL,0,HIGH,169760.62
HISTORY0012496,ACC0020651,BRW0004949,2026-02-28 04:08:41,NPA,AGT0000095,CALL,2026-02-28 17:55:40,2026-02,PERSONAL,15,HIGH,485148.43
HISTORY0010582,ACC0029107,BRW0010603,2026-02-28 04:06:44,NPA,AGT0000069,CORE,2026-02-28 01:15:37,2026-02,AUTO,60,HIGH,289196.41
HISTORY0031747,ACC0025969,BRW0001444,2026-02-28 04:04:11,NPA,AGT0000074,CALL,2026-02-27 07:27:39,2026-02,PERSONAL,1,LOW,219919.47
HISTORY0057798,ACC0014822,BRW0001318,2026-02-28 04:01:54,ACTIVE,AGT0000060,CORE,2026-02-27 14:19:26,2026-02,CONSUMER,120,NPA,458940.87
HISTORY0010468,ACC0029884,BRW0008774,2026-02-28 03:58:17,DELINQUENT,AGT0000018,BATCH,2026-02-27 07:04:32,2026-02,CREDIT_CARD,5,LOW,690478.93
HISTORY0004377,ACC0006797,BRW0000880,2026-02-28 03:48:37,CLOSED,AGT0000066,FIELD,2026-02-27 04:21:05,2026-02,AUTO,45,NPA,255874.18
HISTORY0045347,ACC0025710,BRW0001564,2026-02-28 03:47:59,WRITEOFF,AGT0000082,PAYMENT,2026-02-28 02:25:09,2026-02,BNPL,45,LOW,171832.1
HISTORY0027899,ACC0020605,BRW0003356,2026-02-28 03:42:29,ACTIVE,AGT0000081,CALL,2026-02-28 22:52:14,2026-02,AUTO,60,LOW,499937.16
HISTORY0039103,ACC0008345,BRW0005554,2026-02-28 03:39:44,WRITEOFF,AGT0000041,BATCH,2026-02-27 07:07:05,2026-02,AUTO,5,NPA,278854.77
HISTORY0056364,ACC0002854,BRW0001109,2026-02-28 03:31:08,CLOSED,AGT0000036,PAYMENT,2026-03-01 03:01:15,2026-02,PERSONAL,45,LOW,380169.25
HISTORY0014278,ACC0026359,BRW0000029,2026-02-28 03:31:07,PAID,AGT0000004,FIELD,2026-02-28 10:30:09,2026-02,BNPL,15,HIGH,502764.79
HISTORY0022934,ACC0025749,BRW0003364,2026-02-28 03:20:27,PTP,AGT0000004,BATCH,2026-02-27 18:22:13,2026-02,AUTO,90,LOW,25341.65
HISTORY0007805,ACC0011012,BRW0001499,2026-02-28 03:01:25,NPA,AGT0000010,CORE,2026-02-27 06:48:40,2026-02,CONSUMER,30,LOW,647299.35
HISTORY0012546,ACC0015546,BRW0011189,2026-02-28 03:00:44,CLOSED,AGT0000016,CALL,2026-02-28 20:29:30,2026-02,AUTO,90,HIGH,33523.68
HISTORY0052196,ACC0022758,BRW0008075,2026-02-28 02:56:56,DELINQUENT,AGT0000075,CALL,2026-02-27 23:10:48,2026-02,CREDIT_CARD,45,NPA,173495.76
HISTORY0047407,ACC0013128,BRW0007151,2026-02-28 02:56:27,CLOSED,AGT0000014,FIELD,2026-02-28 21:49:04,2026-02,PERSONAL,15,LOW,183783.0
HISTORY0047563,ACC0020072,BRW0009401,2026-02-28 02:44:56,PTP,AGT0000038,CALL,2026-02-27 02:46:40,2026-02,AUTO,180,LOW,123217.43
HISTORY0018582,ACC0014666,BRW0005957,2026-02-28 02:44:07,WRITEOFF,AGT0000013,CALL,2026-02-27 16:06:41,2026-02,PERSONAL,75,NPA,429303.92
HISTORY0032788,ACC0028117,BRW0003053,2026-02-28 02:36:20,ACTIVE,AGT0000063,PAYMENT,2026-02-28 12:37:29,2026-02,BNPL,5,HIGH,689345.75
HISTORY0003044,ACC0004781,BRW0009919,2026-02-28 02:27:40,WRITEOFF,AGT0000073,FIELD,2026-02-27 22:35:00,2026-02,CONSUMER,90,NPA,533060.59
HISTORY0048394,ACC0026025,BRW0008987,2026-02-28 02:23:19,DELINQUENT,AGT0000039,FIELD,2026-02-27 11:52:00,2026-02,CREDIT_CARD,60,HIGH,543935.35
HISTORY0033237,ACC0010173,BRW0003456,2026-02-28 02:11:29,DELINQUENT,AGT0000013,FIELD,2026-02-28 19:42:38,2026-02,PERSONAL,5,MEDIUM,256580.87
HISTORY0033992,ACC0021978,BRW0010017,2026-02-28 02:07:09,NPA,AGT0000019,CORE,2026-02-28 09:51:38,2026-02,AUTO,120,MEDIUM,460633.03
HISTORY0041155,ACC0023222,BRW0002832,2026-02-28 02:05:37,NPA,AGT0000014,CALL,2026-02-27 14:28:00,2026-02,CONSUMER,15,LOW,155058.95
HISTORY0034258,ACC0003825,BRW0010377,2026-02-28 02:04:18,PAID,AGT0000076,CORE,2026-02-27 03:53:20,2026-02,CREDIT_CARD,180,NPA,578217.51
HISTORY0048163,ACC0004726,BRW0003699,2026-02-28 02:03:37,PAID,AGT0000057,BATCH,2026-02-27 04:02:13,2026-02,AUTO,5,HIGH,607180.13
HISTORY0047987,ACC0027950,BRW0004670,2026-02-28 02:02:49,NPA,AGT0000017,FIELD,2026-02-28 21:21:58,2026-02,AUTO,75,HIGH,344601.51
HISTORY0043465,ACC0027329,BRW0008071,2026-02-28 02:00:39,PTP,AGT0000032,CORE,2026-02-28 08:17:37,2026-02,AUTO,5,LOW,229354.99
